0.05,0.91936,0.9190400000000001,1,1,1,1,0.9196799999999999,1,1,0.9196800000000002,1,1,1,0.9187200000000001,1,1,1,0.9190400000000001,1,1,1,1,1,0.9190400000000001,1
0.06,0.91744,1,1,0.9155200000000001,0.91616,0.9187200000000001,0.91744,1,0.91616,1,0.9590399999999999,1,1,1,1,1,1,0.91648,0.91584,1,1,1,0.91648,1,1
0.06999999999999999,1,0.91136,0.91328,1,1,1,1,1,0.9139200000000001,0.91232,1,1,0.9136,1,1,0.9113599999999998,0.9139200000000001,0.9110399999999998,1,1,0.9574400000000001,0.9561599999999999,1,1,1
0.08,0.99936,1,1,0.9987200000000002,0.99936,1,1,0.9071999999999999,1,1,0.99936,0.90976,1,0.90848,0.9817600000000001,1,1,1,0.9987200000000002,0.9107199999999999,0.99936,0.9075200000000001,1,1,1
0.09,0.9023999999999999,1,1,1,1,0.9987199999999999,0.99936,0.9980799999999999,0.9980800000000001,0.90144,0.9980799999999999,1,0.99936,1,0.99936,0.9987199999999999,0.9027200000000001,0.9987199999999999,0.99936,0.9036800000000001,0.99936,0.9987199999999999,0.99936,1,0.9987199999999999
0.1,0.9980799999999999,0.9456,0.9987199999999999,0.9382399999999999,0.99936,1,0.9190400000000001,1,0.99936,0.99936,0.99936,1,0.9980800000000001,1,0.9980800000000001,0.9961599999999999,0.9980800000000001,1,0.9974400000000001,0.99936,0.97984,1,1,0.96,0.9971199999999998
0.11000000000000001,0.9980800000000001,0.9968,0.99552,0.9974400000000001,0.9968,0.99712,0.9968,0.89216,0.93312,0.9958400000000001,0.9980800000000001,0.99712,0.9888,0.99552,0.9974399999999999,0.99616,0.99712,0.9952,0.9980799999999999,0.99584,0.9929600000000001,0.99552,0.9980800000000001,0.99648,0.9948799999999999
0.12,0.9942399999999999,0.9929600000000001,0.99552,0.9974400000000001,0.9942399999999999,0.9955200000000002,0.9936,0.9907199999999999,0.9952,0.9929599999999998,0.99232,0.99136,0.9968,0.99616,0.99328,0.9500800000000001,0.9913599999999999,0.9929600000000001,0.9974399999999999,0.9955200000000002,0.9900800000000001,0.9936,0.9980800000000001,0.96736,0.99648
0.13,0.992,0.9862399999999999,0.99552,0.9897600000000001,0.9878399999999999,0.9942400000000001,0.9907199999999999,0.9932799999999998,0.9734399999999999,0.9900800000000001,0.9907199999999999,0.9910399999999999,0.9913599999999999,0.9942399999999999,0.9910399999999999,0.9910400000000001,0.9859199999999999,0.9875200000000002,0.99232,0.9823999999999998,0.99168,0.9900799999999998,0.9868799999999999,0.9929600000000001,0.9929600000000001
0.13999999999999999,0.9846400000000001,0.9782400000000001,0.9878399999999999,0.98048,0.9779200000000001,0.9871999999999999,0.9830400000000001,0.9910399999999999,0.9856000000000001,0.9814400000000001,0.9881599999999999,0.9814400000000001,0.9849599999999998,0.9859200000000001,0.98752,0.9862399999999999,0.9881599999999999,0.98528,0.9846400000000001,0.9782399999999999,0.9823999999999999,0.98464,0.9865599999999999,0.98048,0.9856
0.15,0.97728,0.9750399999999999,0.97184,0.9740800000000001,0.9862399999999999,0.9743999999999999,0.984,0.976,0.9734399999999999,0.9715200000000002,0.9814400000000001,0.9785600000000001,0.9583999999999999,0.97728,0.97088,0.97088,0.9756800000000002,0.9708799999999999,0.9788799999999999,0.9673599999999999,0.9792,0.97184,0.97568,0.9782400000000001,0.97184
0.16,0.9542399999999999,0.9622400000000001,0.9574400000000001,0.9616,0.9654399999999999,0.9670399999999999,0.9599999999999997,0.9680000000000002,0.9654399999999999,0.9561600000000002,0.9712,0.9663999999999999,0.9580799999999998,0.96864,0.9619199999999999,0.9728,0.96896,0.9619199999999999,0.96512,0.96,0.96512,0.9583999999999999,0.9619199999999999,0.9590400000000001,0.9600000000000002
0.16999999999999998,0.9468799999999999,0.9388799999999999,0.9507199999999999,0.9580800000000002,0.9555200000000001,0.95712,0.96,0.9475199999999999,0.94336,0.9481599999999999,0.9523199999999999,0.94112,0.9535999999999998,0.952,0.9443199999999999,0.9542399999999999,0.94528,0.95488,0.9411200000000001,0.9420799999999998,0.9459199999999999,0.9542400000000001,0.94368,0.9568000000000001,0.94976
0.18,0.9347199999999999,0.9427199999999999,0.92736,0.9235200000000001,0.9311999999999999,0.9308800000000002,0.9423999999999999,0.9334399999999998,0.9308799999999999,0.93984,0.9216,0.93248,0.9382400000000001,0.9241600000000002,0.9379199999999999,0.9209600000000002,0.9270400000000001,0.92864,0.9289599999999998,0.9279999999999999,0.9286399999999999,0.9299199999999999,0.92736,0.93984,0.9174399999999998
0.19,0.8976000000000001,0.9024000000000001,0.90176,0.90208,0.8985600000000001,0.8956799999999999,0.89344,0.8940800000000001,0.9088,0.9030400000000001,0.91136,0.9142399999999998,0.90944,0.9126400000000002,0.8988800000000001,0.90208,0.9011199999999999,0.9062400000000002,0.9152000000000001,0.8873599999999998,0.90528,0.9046399999999999,0.8851199999999999,0.89728,0.9155199999999999
0.2,0.8633599999999999,0.8828799999999999,0.87776,0.86144,0.88928,0.8656,0.86944,0.87776,0.85152,0.8924799999999999,0.8668800000000001,0.8668800000000001,0.88544,0.9001599999999998,0.8784000000000001,0.87264,0.8748799999999999,0.85024,0.8716799999999999,0.8643199999999999,0.87264,0.8787199999999998,0.87264,0.87264,0.87008
