0.5,0.91808,1,1,1,0.91808,1,1,1,1,1,0.91808,0.91776,1,1,0.9190400000000001,0.9190400000000001,1,1,0.9187200000000001,1,0.9187200000000001,1,1,0.9190400000000001,1
1,0.9987200000000002,0.89728,1,0.99936,0.99936,1,0.9894400000000001,1,0.9974399999999999,0.89856,0.9987200000000002,0.8988799999999999,0.99936,0.9036799999999998,0.99936,0.9987199999999999,0.9699200000000001,0.8991999999999999,0.9987199999999999,1,0.9974400000000001,0.9987199999999999,0.97696,0.9001599999999998,0.9977599999999999
1.5,0.9743999999999999,0.9712,0.9712,0.97184,0.9670399999999999,0.9766400000000003,0.9776,0.9766400000000001,0.9747199999999999,0.9696,0.9795200000000002,0.984,0.9769599999999998,0.97696,0.9712,0.9760000000000002,0.97184,0.97312,0.9814400000000001,0.9715200000000002,0.96416,0.97664,0.9712,0.9779200000000001,0.97536
2,0.86912,0.8963199999999999,0.86976,0.8460799999999999,0.8636799999999999,0.86496,0.8713599999999999,0.8620800000000001,0.8681599999999999,0.87808,0.87456,0.8915199999999999,0.8793600000000001,0.8713599999999999,0.8761600000000002,0.87104,0.8537600000000001,0.86944,0.8700800000000001,0.8723199999999999,0.88384,0.8748799999999999,0.8576,0.8716799999999999,0.87424
2.5,0.55456,0.5696,0.5625599999999998,0.5359999999999999,0.5315199999999999,0.5648,0.5888,0.52064,0.5811200000000001,0.52128,0.5478400000000001,0.5756800000000001,0.54048,0.5612799999999999,0.56576,0.58816,0.54496,0.56032,0.5513600000000001,0.5452799999999999,0.5596800000000001,0.528,0.5763199999999999,0.5616000000000001,0.56128
3,0.41312,0.41728000000000004,0.40288,0.41600000000000004,0.38303999999999994,0.4192,0.42624000000000006,0.40512,0.4191999999999999,0.43328000000000005,0.40224000000000004,0.38464,0.42943999999999993,0.40928000000000003,0.40576,0.4144,0.38752,0.41087999999999997,0.42432,0.39424000000000003,0.42047999999999996,0.42591999999999997,0.42207999999999996,0.39456,0.41888
3.5,0.31808000000000003,0.32864,0.33311999999999997,0.3472,0.31744,0.33120000000000005,0.34496000000000004,0.34336,0.34144,0.3296,0.33568000000000003,0.33024,0.31520000000000004,0.32320000000000004,0.33056,0.3248,0.33792000000000005,0.33216,0.34336000000000005,0.35200000000000004,0.32959999999999995,0.3263999999999999,0.33696000000000004,0.31584,0.32991999999999994
4,0.27776,0.28095999999999993,0.28864000000000006,0.27264000000000005,0.28703999999999996,0.2672,0.27840000000000004,0.27359999999999995,0.26816,0.28608,0.27135999999999993,0.27776,0.28736,0.26816,0.29503999999999997,0.27648,0.27424,0.28992,0.264,0.28128000000000003,0.28480000000000005,0.26848,0.27615999999999996,0.28736,0.27999999999999997
4.5,0.25216000000000005,0.26816,0.23744,0.24064000000000002,0.23712,0.22240000000000001,0.24032,0.23360000000000003,0.24127999999999994,0.24320000000000003,0.26399999999999996,0.24032,0.22496,0.23679999999999998,0.24896000000000001,0.24287999999999998,0.24223999999999996,0.24351999999999996,0.2304,0.23712,0.24256000000000003,0.24768000000000004,0.25376000000000004,0.26208,0.25952
5,0.23552,0.22464,0.23136,0.20064,0.22016,0.2048,0.22464,0.20512000000000002,0.21696,0.22463999999999995,0.22784,0.21887999999999996,0.22399999999999998,0.21696,0.20992000000000002,0.22399999999999998,0.21280000000000002,0.20576,0.20095999999999997,0.21728,0.21984000000000004,0.22144,0.20864,0.23071999999999998,0.21216
5.5,0.18911999999999998,0.18879999999999997,0.21376,0.18816,0.17632,0.17376,0.18336,0.18112,0.19808,0.20288,0.17536000000000002,0.18272000000000002,0.20032,0.19744,0.17440000000000003,0.19072,0.17952,0.19263999999999998,0.19488,0.19328,0.18208,0.19168000000000002,0.18816,0.16863999999999998,0.19392
6,0.17663999999999996,0.18784,0.1728,0.16416000000000003,0.18656,0.17408,0.17792,0.1792,0.18463999999999997,0.18047999999999997,0.16544,0.19392,0.17248000000000002,0.16576000000000002,0.16224,0.17408,0.17472,0.17951999999999999,0.16032000000000002,0.16768,0.1728,0.17151999999999998,0.19103999999999996,0.16096000000000005,0.17152
